Time_s,X_m,Y_m,Theta_rad
550,2.49999999999999,17.2234780499068,-1.57079632679488
550.5,2.49999999999999,17.1484780499068,-1.57079632679488
551,2.49999999999999,17.0734780499068,-1.57079632679488
551.5,2.49999999999999,16.9984780499068,-1.57079632679488
552,2.49999999999999,16.9234780499068,-1.57079632679488
552.5,2.49999999999999,16.8484780499068,-1.57079632679488
553,2.49999999999999,16.7734780499067,-1.57079632679488
553.5,2.49999999999999,16.6984780499067,-1.57079632679488
554,2.49999999999999,16.6234780499067,-1.57079632679488
554.5,2.49999999999999,16.5484780499067,-1.57079632679488
555,2.49999999999999,16.4734780499067,-1.57079632679488
555.5,2.49999999999999,16.3984780499067,-1.57079632679488
556,2.49999999999999,16.3234780499067,-1.57079632679488
556.5,2.49999999999999,16.2484780499067,-1.57079632679488
557,2.49999999999999,16.1734780499067,-1.57079632679488
557.5,2.49999999999999,16.0984780499067,-1.57079632679488
558,2.49999999999999,16.0234780499067,-1.57079632679488
558.5,2.49999999999999,15.9484780499067,-1.57079632679488
559,2.49999999999999,15.8734780499067,-1.57079632679488
559.5,2.49999999999999,15.7984780499067,-1.57079632679488
560,2.49999999999999,15.7234780499067,-1.57079632679488
560.5,2.49999999999999,15.6484780499067,-1.57079632679488
561,2.49999999999999,15.5734780499067,-1.57079632679488
561.5,2.49999999999999,15.4984780499067,-1.57079632679488
562,2.49999999999999,15.4234780499067,-1.57079632679488
562.5,2.49999999999999,15.3484780499067,-1.57079632679488
563,2.49999999999999,15.2734780499067,-1.57079632679488
563.5,2.49999999999999,15.1984780499067,-1.57079632679488
564,2.49999999999999,15.1234780499067,-1.57079632679488
564.5,2.49999999999999,15.0484780499067,-1.57079632679488
565,2.49999999999999,14.9734780499067,-1.57079632679488
565.5,2.49999999999999,14.8984780499067,-1.57079632679488
566,2.49999999999999,14.8234780499067,-1.57079632679488
566.5,2.49999999999999,14.7484780499067,-1.57079632679488
567,2.49999999999999,14.6734780499067,-1.57079632679488
567.5,2.49999999999999,14.5984780499067,-1.57079632679488
568,2.49999999999999,14.5234780499067,-1.57079632679488
568.5,2.49999999999999,14.4484780499067,-1.57079632679488
569,2.49999999999999,14.3734780499067,-1.57079632679488
569.5,2.49999999999999,14.2984780499067,-1.57079632679488
570,2.49999999999999,14.2234780499067,-1.57079632679488
570.5,2.49999999999999,14.1484780499067,-1.57079632679488
571,2.49999999999999,14.0734780499066,-1.57079632679488
571.5,2.49999999999999,13.9984780499066,-1.57079632679488
572,2.49999999999999,13.9234780499066,-1.57079632679488
572.5,2.49999999999999,13.8484780499066,-1.57079632679488
573,2.49999999999999,13.7734780499066,-1.57079632679488
573.5,2.49999999999999,13.6984780499066,-1.57079632679488
574,2.49999999999999,13.6234780499066,-1.57079632679488
574.5,2.49999999999999,13.5484780499066,-1.57079632679488
575,2.49999999999999,13.4734780499066,-1.57079632679488
575.5,2.49999999999999,13.3984780499066,-1.57079632679488
576,2.49999999999999,13.3234780499066,-1.57079632679488
576.5,2.49999999999999,13.2484780499066,-1.57079632679488
577,2.49999999999999,13.1734780499066,-1.57079632679488
577.5,2.49999999999999,13.0984780499066,-1.57079632679488
578,2.49999999999999,13.0234780499066,-1.57079632679488
578.5,2.49999999999999,12.9484780499066,-1.57079632679488
579,2.49999999999999,12.8734780499066,-1.57079632679488
579.5,2.49999999999999,12.7984780499066,-1.57079632679488
580,2.49999999999999,12.7234780499066,-1.57079632679488
580.5,2.49999999999999,12.6484780499066,-1.57079632679488
581,2.49999999999999,12.5734780499066,-1.57079632679488
581.5,2.49999999999999,12.4984780499066,-1.57079632679488
582,2.49999999999999,12.4234780499066,-1.57079632679488
582.5,2.49999999999999,12.3484780499066,-1.57079632679488
583,2.49999999999999,12.2734780499066,-1.57079632679488
583.5,2.49999999999999,12.1984780499066,-1.57079632679488
584,2.49999999999999,12.1234780499066,-1.57079632679488
584.5,2.49999999999999,12.0484780499066,-1.57079632679488
585,2.49999999999999,11.9734780499066,-1.57079632679488
585.5,2.49999999999999,11.8984780499066,-1.57079632679488
586,2.49999999999999,11.8234780499066,-1.57079632679488
586.5,2.49999999999999,11.7484780499066,-1.57079632679488
587,2.49999999999999,11.6734780499066,-1.57079632679488
587.5,2.49999999999999,11.5984780499066,-1.57079632679488
588,2.49999999999999,11.5234780499066,-1.57079632679488
588.5,2.49999999999999,11.4484780499065,-1.57079632679488
589,2.49999999999999,11.3734780499065,-1.57079632679488
589.5,2.49999999999999,11.2984780499065,-1.57079632679488
590,2.49999999999999,11.2234780499065,-1.57079632679488
590.5,2.49999999999999,11.1484780499065,-1.57079632679488
591,2.49999999999999,11.0734780499065,-1.57079632679488
591.5,2.49999999999999,10.9984780499065,-1.57079632679488
592,2.49999999999999,10.9234780499065,-1.57079632679488
592.5,2.49999999999999,10.8484780499065,-1.57079632679488
593,2.49999999999999,10.7734780499065,-1.57079632679488
593.5,2.49999999999999,10.6984780499065,-1.57079632679488
594,2.49999999999999,10.6234780499065,-1.57079632679488
594.5,2.49999999999999,10.5484780499065,-1.57079632679488
595,2.49999999999999,10.4734780499065,-1.57079632679488
595.5,2.49999999999999,10.3984780499065,-1.57079632679488
596,2.49999999999999,10.3234780499065,-1.57079632679488
596.5,2.49999999999999,10.2484780499065,-1.57079632679488
597,2.49999999999999,10.1734780499065,-1.57079632679488
597.5,2.49999999999999,10.0984780499065,-1.57079632679488
598,2.49999999999999,10.0234780499065,-1.57079632679488
598.5,2.49999999999999,9.94847804990649,-1.57079632679488
599,2.49999999999999,9.87347804990649,-1.57079632679488
599.5,2.49999999999999,9.79847804990649,-1.57079632679488
600,2.49999999999999,9.72347804990648,-1.57079632679488
600.5,2.49999999999999,9.64847804990648,-1.57079632679488
601,2.49999999999999,9.57347804990648,-1.57079632679488
601.5,2.49999999999999,9.49847804990647,-1.57079632679488
602,2.49999999999999,9.42347804990647,-1.57079632679488
602.5,2.49999999999999,9.34847804990647,-1.57079632679488
603,2.49999999999999,9.27347804990647,-1.57079632679488
603.5,2.49999999999999,9.19847804990646,-1.57079632679488
604,2.49999999999999,9.12347804990646,-1.57079632679488
604.5,2.49999999999999,9.04847804990646,-1.57079632679488
605,2.49999999999999,8.97347804990645,-1.57079632679488
605.5,2.49999999999999,8.89847804990645,-1.57079632679488
606,2.49999999999999,8.82347804990645,-1.57079632679488
606.5,2.49999999999999,8.74847804990645,-1.57079632679488
607,2.49999999999999,8.67347804990644,-1.57079632679488
607.5,2.49999999999999,8.59847804990644,-1.57079632679488
608,2.49999999999999,8.52347804990644,-1.57079632679488
608.5,2.49999999999999,8.44847804990643,-1.57079632679488
609,2.49999999999999,8.37347804990643,-1.57079632679488
609.5,2.49999999999999,8.29847804990643,-1.57079632679488
610,2.49999999999999,8.22347804990643,-1.57079632679488
610.5,2.49999999999999,8.14847804990642,-1.57079632679488
611,2.49999999999999,8.07347804990642,-1.57079632679488
611.5,2.49999999999999,7.99847804990642,-1.57079632679488
612,2.49999999999999,7.92347804990642,-1.57079632679488
612.5,2.49999999999999,7.84847804990642,-1.57079632679488
613,2.49999999999999,7.77347804990642,-1.57079632679488
613.5,2.49999999999999,7.69847804990642,-1.57079632679488
614,2.49999999999999,7.62347804990643,-1.57079632679488
614.5,2.49999999999999,7.54847804990643,-1.57079632679488
615,2.49999999999999,7.47347804990643,-1.57079632679488
615.5,2.49999999999999,7.39847804990643,-1.57079632679488
616,2.49999999999999,7.32347804990643,-1.57079632679488
616.5,2.49999999999999,7.24847804990643,-1.57079632679488
617,2.49999999999999,7.17347804990644,-1.57079632679488
617.5,2.49999999999999,7.09847804990644,-1.57079632679488
618,2.49999999999999,7.02347804990644,-1.57079632679488
618.5,2.49999999999999,6.94847804990644,-1.57079632679488
619,2.49999999999999,6.87347804990644,-1.57079632679488
619.5,2.49999999999999,6.79847804990644,-1.57079632679488
620,2.49999999999999,6.72347804990645,-1.57079632679488
620.5,2.49999999999999,6.64847804990645,-1.57079632679488
621,2.49999999999999,6.57347804990645,-1.57079632679488
621.5,2.49999999999999,6.49847804990645,-1.57079632679488
622,2.49999999999999,6.42347804990645,-1.57079632679488
622.5,2.49999999999999,6.34847804990645,-1.57079632679488
623,2.49999999999999,6.27347804990645,-1.57079632679488
623.5,2.49999999999999,6.19847804990646,-1.57079632679488
624,2.49999999999999,6.12347804990646,-1.57079632679488
624.5,2.49999999999999,6.04847804990646,-1.57079632679488
625,2.49999999999999,5.97347804990646,-1.57079632679488
625.5,2.49999999999999,5.89847804990646,-1.57079632679488
626,2.49999999999999,5.82347804990646,-1.57079632679488
626.5,2.49999999999999,5.74847804990647,-1.57079632679488
627,2.49999999999999,5.67347804990647,-1.57079632679488
627.5,2.49999999999999,5.59847804990647,-1.57079632679488
628,2.49999999999999,5.52347804990647,-1.57079632679488
628.5,2.49999999999999,5.44847804990647,-1.57079632679488
629,2.49999999999999,5.37347804990647,-1.57079632679488
629.5,2.49999999999999,5.29847804990648,-1.57079632679488
630,2.49999999999999,5.22347804990648,-1.57079632679488
630.5,2.49999999999999,5.14847804990648,-1.57079632679488
631,2.49999999999999,5.07347804990648,-1.57079632679488
631.5,2.49999999999999,4.99847804990648,-1.57079632679488
632,2.49999999999999,4.92347804990648,-1.57079632679488
632.5,2.49999999999999,4.84847804990649,-1.57079632679488
633,2.49999999999999,4.77347804990649,-1.57079632679488
633.5,2.49999999999999,4.69847804990649,-1.57079632679488
634,2.49999999999999,4.62347804990649,-1.57079632679488
634.5,2.49999999999999,4.54847804990649,-1.57079632679488
635,2.49999999999999,4.47347804990649,-1.57079632679488
635.5,2.49999999999999,4.39847804990649,-1.57079632679488
636,2.49999999999999,4.3234780499065,-1.57079632679488
636.5,2.49999999999999,4.2484780499065,-1.57079632679488
637,2.49999999999999,4.1734780499065,-1.57079632679488
637.5,2.49999999999999,4.0984780499065,-1.57079632679488
638,2.49999999999999,4.0234780499065,-1.57079632679488
638.5,2.49999999999999,3.9484780499065,-1.57079632679488
639,2.49999999999999,3.8734780499065,-1.57079632679488
639.5,2.49999999999999,3.7984780499065,-1.57079632679488
640,2.49999999999999,3.7234780499065,-1.57079632679488
640.5,2.49999999999999,3.6484780499065,-1.57079632679488
641,2.49999999999999,3.5734780499065,-1.57079632679488
641.5,2.49999999999999,3.4984780499065,-1.57079632679488
642,2.49999999999999,3.4234780499065,-1.57079632679488
642.5,2.49999999999999,3.3484780499065,-1.57079632679488
643,2.49999999999999,3.2734780499065,-1.57079632679488
643.5,2.49999999999999,3.1984780499065,-1.57079632679488
644,2.49999999999999,3.1234780499065,-1.57079632679488
644.5,2.49999999999999,3.0484780499065,-1.57079632679488
645,2.49999999999999,2.97347804990649,-1.57079632679488
645.5,2.49999999999999,2.89847804990649,-1.57079632679488
646,2.49999999999999,2.82347804990649,-1.57079632679488
646.5,2.49999999999999,2.74847804990649,-1.57079632679488
647,2.49999999999999,2.67347804990649,-1.57079632679488
647.5,2.49999999999999,2.59847804990649,-1.57079632679488
648,2.49999999999999,2.52347804990649,-1.57079632679488
648.5,2.49999999999999,2.44847804990649,-1.57079632679488
649,2.49999999999999,2.37347804990649,-1.57079632679488
649.5,2.49999999999999,2.29847804990649,-1.57079632679488
650,2.49999999999999,2.22347804990649,-1.57079632679488
650.5,2.49999999999999,2.14847804990649,-1.57079632679488
651,2.49999999999999,2.07347804990649,-1.57079632679488
651.5,2.49999999999999,1.99847804990649,-1.57079632679488
652,2.49999999999999,1.92347804990649,-1.57079632679488
652.5,2.49999999999999,1.84847804990649,-1.57079632679488
653,2.49999999999999,1.77347804990649,-1.57079632679488
653.5,2.49999999999999,1.69847804990649,-1.57079632679488
654,2.49999999999999,1.62347804990649,-1.57079632679488
654.5,2.49999999999999,1.54847804990649,-1.57079632679488
655,2.49999999999999,1.47347804990649,-1.57079632679488
655.5,2.49999999999999,1.39847804990649,-1.57079632679488
656,2.49950374103352,1.32348626125276,-1.6369762655748
656.5,2.48961654467102,1.24922364774229,-1.80242611252459
657,2.46763360500215,1.17760351942049,-1.96787595947438
657.5,2.43415530393389,1.11058191264403,-2.13332580642416
658,2.3900959762431,1.04998927232566,-2.29877565337395
658.5,2.33665893793652,0.997480460166786,-2.46422550032374
659,2.27537197129719,0.954377920403763,-2.61222205475358
659.5,2.22068751069025,0.904024041098577,-2.14662398211374
660,2.19042974195104,0.835908144915895,-1.75212639131394
660.5,2.18864368793417,0.761390506462038,-1.36198143545442
661,2.21436205407057,0.691326093815093,-1.01327201704523
661.5,2.26791831325056,0.640255542042435,-0.513206865504563
662,2.33680247708411,0.611441138441692,-0.245008252939102
662.5,2.41000411765419,0.595157841548243,-0.197289265486225
663,2.48361870065947,0.580810742758441,-0.187001648588897
663.5,2.55734944145966,0.567071869750805,-0.180143352408425
664,2.63138982794832,0.55519255163692,-0.125834911797705
664.5,2.70589332175792,0.546593788134874,-0.101699293133922
665,2.78055411184658,0.539477074640641,-0.0857884099103273
665.5,2.85531143096603,0.533455137399876,-0.0727138250856714
666,2.93013699670629,0.528348495463388,-0.0616463728782953
666.5,3.00501162637812,0.524018504568351,-0.0522522239314757
667,3.07992156156494,0.520348071647221,-0.0442807432207973
667.5,3.15485688479807,0.517237430894803,-0.0375197494973451
668,3.22981045267371,0.514601640695348,-0.0317876088265652
668.5,3.30477712537345,0.512368478858311,-0.0269291041748862
669,3.37975320775353,0.510476603842714,-0.0228119078806567
669.5,3.45473604488048,0.50887395628437,-0.0193234127746338
670,3.52972373003016,0.507516379295898,-0.0163679203866524
670.5,3.60471489425448,0.50636643403414,-0.013864179413917
671,3.67970855492558,0.505392386826003,-0.0117432517686555
671.5,3.75470400682846,0.504567345379516,-0.00994667518352753
672,3.82970074390074,0.50386852357402,-0.0084248886943667
672.5,3.904698403022,0.503276616560763,-0.00713588791813423
673,3.97969672365394,0.502775270150987,-0.00604407931832632
673.5,4.0546928838371,0.502849341914459,0.044249636795362
674,4.12918269074341,0.510861348685382,0.212382883955836
674.5,4.20091821346769,0.532341132908984,0.411399852448042
675,4.26690652251162,0.567729264372647,0.611424706378794
675.5,4.32486489910273,0.615170080584698,0.792549764917156
676,4.37247509454103,0.672770378362109,1.14411036056448
676.5,4.39634258010854,0.743721366459036,1.33383665417701
677,4.41235189315059,0.816985072496973,1.38104108757903
677.5,4.4255934269198,0.890804182342017,1.41025027931478
678,4.43684748332488,0.964953210896563,1.43426276680895
678.5,4.44642733241172,1.03933756266325,1.45474617444297
679,4.45457328297346,1.11389292014939,1.47224555311717
679.5,4.46149269788525,1.18857235713419,1.4871662497273
680,4.46736558439042,1.26334156395304,1.49986543852124
680.5,4.47234733082154,1.3381755673785,1.51065932451867
681,4.47657138011061,1.41305626161723,1.51982477322306
681.5,4.4801518867853,1.48797055839247,1.52760194442482
682,4.48318623205408,1.56290901666371,1.53419774468716
682.5,4.48575732121505,1.63786483675966,1.53978956772778
683,4.48793563340598,1.71283312682112,1.54452897816975
683.5,4.48978102179998,1.78781037032695,1.54854515245847
684,4.49134427770912,1.8627940408703,1.55194799139741
684.5,4.49266847946231,1.93778232412944,1.5548308782013
685,4.49379014961431,2.0127739175474,1.55727308913612
685.5,4.4947402440713,2.08776788617743,1.55934188090021
686,4.49554499534275,2.16276355903774,1.56109428643478
686.5,4.49622663009897,2.23776045463855,1.56257865291203
687,4.49680397896235,2.31275822749478,1.56383595471958
687.5,4.49729299422728,2.38775662972328,1.56490091182743
688,4.49770718911336,2.46275548347677,1.565802940855
688.5,4.49805801026394,2.53775466115993,1.56656696293875
689,4.49835515352555,2.61275407123228,1.56721408940043
689.5,4.49860683157803,2.68775364802103,1.56776220335959
690,4.49882000071675,2.76275334441189,1.56822645287506
690.5,4.49900055299681,2.83775312660487,1.56861966894777
691,4.49915347901494,2.91275297035181,1.56895271975731
691.5,4.49928300580691,2.98775285825717,1.56923481081365
692,4.49939271365917,3.06275277784145,1.56947373925355
692.5,4.49948563505539,3.13775272015193,1.5696761092701
693,4.49956433848832,3.21275267876599,1.56984751460543
693.5,4.4996309994507,3.28775264907611,1.56999269313612
694,4.49968746056554,3.36275262777686,1.5701156578149
694.5,4.49973528251711,3.43775261249698,1.5702198075829
695,4.49977578718955,3.51275260153534,1.57030802131454
695.5,4.49981009420525,3.58775259367156,1.5703827373901
696,4.4998391518727,3.66275258803016,1.57044602109411
696.5,4.4998637633992,3.73775258398307,1.57049962170184
697,4.49988460909271,3.81275258107973,1.57054502083143
697.5,4.49990226516679,3.8877525789969,1.5705834733979
698,4.49991721966806,3.9627525775027,1.57061604230092
698.5,4.49992988596671,4.03775257643078,1.57064362780516
699,4.4999406141828,4.11275257566179,1.57066699242502
699.5,4.4999497008642,4.18775257511012,1.57068678200199
700,4.49995739718369,4.26275257471436,1.57070354355673
700.5,4.49996391588189,4.33775257443045,1.57071774040982
701,4.49996943714777,4.41275257422677,1.57072976498871
701.5,4.49997411359941,4.48775257408065,1.57073994967516
702,4.49997807450265,4.56275257397583,1.57074857599288
702.5,4.49998142934426,4.63775257390063,1.57075588238937
703,4.49998427085829,4.71275257384668,1.57076207082706
703.5,4.49998667758951,4.78775257380798,1.5707673123659
704,4.49998871606446,4.86275257378022,1.57077175189181
704.5,4.49999044263037,4.9377525737603,1.57077551212155
705,4.49999190501276,5.01275257374602,1.5707786969949
705.5,4.49999314363461,5.08775257373576,1.57078139454769
706,4.49999419273373,5.16275257372841,1.57078367934531
706.5,4.49999508130917,5.23775257372314,1.57078561454383
707,4.49999583392282,5.31275257371935,1.57078725363575
707.5,4.49999647137833,5.38775257371664,1.57078864192863
708,4.49999701129615,5.46275257371469,1.57078981779747
708.5,4.49999746860063,5.53775257371329,1.57079081374547
709,4.4999978559325,5.61275257371229,1.57079165730251
709.5,4.49999818399834,5.68775257371157,1.57079237178607
710,4.49999846186652,5.76275257371106,1.5707929769458
710.5,4.49999869721781,5.83775257371069,1.57079348950946
711,4.49999889655778,5.91275257371042,1.57079392364525
711.5,4.49999906539654,5.98775257371023,1.57079429135351
712,4.49999920840112,6.0627525737101,1.57079460279837
712.5,4.49999932952444,6.13775257371,1.57079486658875
713,4.49999943211455,6.21275257370993,1.57079509001631
713.5,4.49999951900725,6.28775257370988,1.570795279257
714,4.49999959260442,6.36275257370984,1.57079543954179
714.5,4.49999965494041,6.43775257370982,1.57079557530125
715,4.49999970773831,6.5127525737098,1.57079569028802
715.5,4.49999975245756,6.58775257370978,1.57079578768055
716,4.49999979033427,6.66275257370977,1.57079587017096
716.5,4.49999982241542,6.73775257370977,1.57079594003943
717,4.49999984958781,6.81275257370976,1.57079599921726
717.5,4.49999987260253,6.88775257370976,1.57079604934023
718,4.49999989209574,6.96275257370976,1.57079609179384
718.5,4.49999990860627,7.03775257370976,1.57079612775158
719,4.49999992259052,7.11275257370975,1.57079615820739
719.5,4.49999993443502,7.18775257370975,1.57079618400313
720,4.49999994446718,7.26275257370975,1.57079620585183
720.5,4.49999995296431,7.33775257370975,1.57079622435745
721,4.49999996016129,7.41275257370975,1.5707962400315
721.5,4.49999996625705,7.48775257370975,1.57079625330725
722,4.49999997142009,7.56275257370974,1.57079626455167
722.5,4.49999997579313,7.63775257370974,1.57079627407557
723,4.49999997949705,7.71275257370974,1.5707962821422
723.5,4.49999998263422,7.78775257370974,1.57079628897455
724,4.49999998529138,7.86275257370974,1.57079629476148
724.5,4.49999998754196,7.93775257370974,1.57079629966294
725,4.49999998944817,8.01275257370973,1.57079630381443
725.5,4.49999999106272,8.08775257370974,1.5707963073307
726,4.49999999243022,8.16275257370974,1.57079631030893
726.5,4.49999999358848,8.23775257370974,1.57079631283146
727,4.49999999456951,8.31275257370975,1.57079631496802
727.5,4.49999999540044,8.38775257370975,1.57079631677766
728,4.49999999610422,8.46275257370975,1.57079631831041
728.5,4.49999999670032,8.53775257370975,1.57079631960863
729,4.4999999972052,8.61275257370976,1.5707963207082
729.5,4.49999999763284,8.68775257370976,1.57079632163953
730,4.49999999799504,8.76275257370976,1.57079632242836
730.5,4.49999999830182,8.83775257370977,1.57079632309649
731,4.49999999856166,8.91275257370977,1.57079632366239
731.5,4.49999999878174,8.98775257370977,1.57079632414169
732,4.49999999896815,9.06275257370977,1.57079632454766
732.5,4.49999999912603,9.13775257370978,1.57079632489152
733,4.49999999925976,9.21275257370978,1.57079632518275
733.5,4.49999999937303,9.28775257370978,1.57079632542943
734,4.49999999946896,9.36275257370979,1.57079632563836
734.5,4.49999999955021,9.43775257370979,1.57079632581532
735,4.49999999961904,9.51275257370979,1.57079632596521
735.5,4.49999999967733,9.58775257370979,1.57079632609216
736,4.4999999997267,9.6627525737098,1.57079632619969
736.5,4.49999999976852,9.7377525737098,1.57079632629076
737,4.49999999980394,9.8127525737098,1.5707963263679
737.5,4.49999999983394,9.88775257370981,1.57079632643323
738,4.49999999985935,9.96275257370981,1.57079632648857
738.5,4.49999999988087,10.0377525737098,1.57079632653544
739,4.4999999998991,10.1127525737098,1.57079632657514
739.5,4.49999999991454,10.1877525737098,1.57079632660877
740,4.49999999992761,10.2627525737098,1.57079632663725
740.5,4.49999999993869,10.3377525737098,1.57079632666137
741,4.49999999994807,10.4127525737098,1.5707963266818
741.5,4.49999999995601,10.4877525737098,1.5707963266991
742,4.49999999996274,10.5627525737098,1.57079632671376
742.5,4.49999999996844,10.6377525737098,1.57079632672617
743,4.49999999997327,10.7127525737098,1.57079632673669
743.5,4.49999999997736,10.7877525737098,1.5707963267456
744,4.49999999998083,10.8627525737098,1.57079632675314
744.5,4.49999999998376,10.9377525737098,1.57079632675953
745,4.49999999998625,11.0127525737098,1.57079632676494
745.5,4.49999999998835,11.0877525737099,1.57079632676952
746,4.49999999999013,11.1627525737099,1.57079632677341
746.5,4.49999999999164,11.2377525737099,1.5707963267767
747,4.49999999999292,11.3127525737099,1.57079632677948
747.5,4.499999999994,11.3877525737099,1.57079632678184
748,4.49999999999492,11.4627525737099,1.57079632678384
748.5,4.4999999999957,11.5377525737099,1.57079632678553
749,4.49999999999636,11.6127525737099,1.57079632678696
749.5,4.49999999999691,11.6877525737099,1.57079632678818
750,4.49999999999739,11.7627525737099,1.5707963267892
750.5,4.49999999999779,11.8377525737099,1.57079632679007
751,4.49999999999812,11.9127525737099,1.57079632679081
751.5,4.49999999999841,11.9877525737099,1.57079632679144
752,4.49999999999865,12.0627525737099,1.57079632679197
752.5,4.49999999999886,12.1377525737099,1.57079632679241
753,4.49999999999903,12.2127525737099,1.57079632679279
753.5,4.49999999999918,12.2877525737099,1.57079632679312
754,4.49999999999931,12.3627525737099,1.57079632679339
754.5,4.49999999999941,12.4377525737099,1.57079632679362
755,4.4999999999995,12.5127525737099,1.57079632679381
755.5,4.49999999999958,12.5877525737099,1.57079632679398
756,4.49999999999964,12.6627525737099,1.57079632679412
756.5,4.4999999999997,12.7377525737099,1.57079632679424
757,4.49999999999974,12.8127525737099,1.57079632679434
757.5,4.49999999999978,12.8877525737099,1.57079632679442
758,4.49999999999982,12.9627525737099,1.5707963267945
758.5,4.49999999999984,13.0377525737099,1.57079632679456
759,4.49999999999987,13.1127525737099,1.57079632679461
759.5,4.49999999999989,13.1877525737099,1.57079632679465
760,4.49999999999991,13.2627525737099,1.57079632679469
760.5,4.49999999999992,13.3377525737099,1.57079632679472
761,4.49999999999993,13.4127525737099,1.57079632679475
761.5,4.49999999999994,13.4877525737099,1.57079632679477
762,4.49999999999995,13.5627525737099,1.57079632679479
762.5,4.49999999999996,13.6377525737099,1.57079632679481
763,4.49999999999997,13.71275257371,1.57079632679482
763.5,4.49999999999997,13.78775257371,1.57079632679483
764,4.49999999999997,13.86275257371,1.57079632679484
764.5,4.49999999999998,13.93775257371,1.57079632679485
765,4.49999999999998,14.01275257371,1.57079632679486
765.5,4.49999999999999,14.08775257371,1.57079632679487
766,4.49999999999999,14.16275257371,1.57079632679487
766.5,4.49999999999999,14.23775257371,1.57079632679487
767,4.49999999999999,14.31275257371,1.57079632679487
767.5,4.49999999999999,14.38775257371,1.57079632679487
768,4.49999999999999,14.46275257371,1.57079632679487
768.5,4.49999999999999,14.53775257371,1.57079632679487
769,4.49999999999999,14.61275257371,1.57079632679487
769.5,4.49999999999999,14.68775257371,1.57079632679487
770,4.49999999999999,14.76275257371,1.57079632679487
770.5,4.49999999999999,14.83775257371,1.57079632679487
771,4.49999999999999,14.91275257371,1.57079632679487
771.5,4.49999999999999,14.98775257371,1.57079632679487
772,4.49999999999999,15.06275257371,1.57079632679487
772.5,4.49999999999999,15.13775257371,1.57079632679487
773,4.49999999999999,15.21275257371,1.57079632679487
773.5,4.49999999999999,15.28775257371,1.57079632679487
774,4.49999999999999,15.36275257371,1.57079632679487
774.5,4.49999999999999,15.43775257371,1.57079632679487
775,4.49999999999999,15.51275257371,1.57079632679487
775.5,4.49999999999999,15.58775257371,1.57079632679487
776,4.49999999999999,15.66275257371,1.57079632679487
776.5,4.49999999999999,15.73775257371,1.57079632679487
777,4.49999999999999,15.81275257371,1.57079632679487
777.5,4.49999999999999,15.88775257371,1.57079632679487
778,4.49999999999999,15.96275257371,1.57079632679487
778.5,4.49999999999999,16.03775257371,1.57079632679487
779,4.49999999999999,16.11275257371,1.57079632679487
779.5,4.49999999999999,16.18775257371,1.57079632679487
780,4.49999999999999,16.26275257371,1.57079632679487
780.5,4.49999999999999,16.33775257371,1.57079632679487
781,4.49999999999999,16.4127525737101,1.57079632679487
781.5,4.49999999999999,16.4877525737101,1.57079632679487
782,4.49999999999999,16.5627525737101,1.57079632679487
782.5,4.49999999999999,16.6377525737101,1.57079632679487
783,4.49999999999999,16.7127525737101,1.57079632679487
783.5,4.49999999999999,16.7877525737101,1.57079632679487
784,4.49999999999999,16.8627525737101,1.57079632679487
784.5,4.49999999999999,16.9377525737101,1.57079632679487
785,4.49999999999999,17.0127525737101,1.57079632679487
785.5,4.49999999999999,17.0877525737101,1.57079632679487
786,4.49999999999999,17.1627525737101,1.57079632679487
786.5,4.49999999999999,17.2377525737101,1.57079632679487
787,4.49999999999999,17.3127525737101,1.57079632679487
787.5,4.49999999999999,17.3877525737101,1.57079632679487
788,4.49999999999999,17.4627525737101,1.57079632679487
788.5,4.49999999999999,17.5377525737101,1.57079632679487
789,4.49999999999999,17.6127525737101,1.57079632679487
789.5,4.49999999999999,17.6877525737101,1.57079632679487
790,4.49999999999999,17.7627525737101,1.57079632679487
790.5,4.49999999999999,17.8377525737101,1.57079632679487
791,4.49999999999999,17.9127525737101,1.57079632679487
791.5,4.49999999999999,17.9877525737101,1.57079632679487
792,4.49999999999999,18.0627525737101,1.57079632679487
792.5,4.49999999999999,18.1377525737101,1.57079632679487
793,4.49999999999999,18.2127525737101,1.57079632679487
793.5,4.49999999999999,18.2877525737101,1.57079632679487
794,4.49999999999999,18.3627525737101,1.57079632679487
794.5,4.49999999999999,18.4377525737101,1.57079632679487
795,4.49999999999999,18.5127525737101,1.57079632679487
795.5,4.49999999999999,18.5877525737101,1.57079632679487
796,4.49999999999999,18.6627525737101,1.57079632679487
796.5,4.49999999999999,18.7377525737101,1.57079632679487
797,4.49999999999999,18.8127525737101,1.57079632679487
797.5,4.49999999999999,18.8877525737101,1.57079632679487
798,4.49999999999999,18.9627525737101,1.57079632679487
798.5,4.49999999999999,19.0377525737102,1.57079632679487
799,4.49999999999999,19.1127525737102,1.57079632679487
799.5,4.49999999999999,19.1877525737102,1.57079632679487
800,4.49999999999999,19.2627525737102,1.57079632679487
800.5,4.49999999999999,19.3377525737102,1.57079632679487
801,4.49999999999999,19.4127525737102,1.57079632679487
801.5,4.49999999999999,19.4877525737102,1.57079632679487
802,4.49999999999999,19.5627525737102,1.57079632679487
802.5,4.49999999999999,19.6377525737102,1.57079632679487
803,4.49999999999999,19.7127525737102,1.57079632679487
803.5,4.49999999999999,19.7877525737102,1.57079632679487
804,4.49999999999999,19.8627525737102,1.57079632679487
